"Id","IsDeleted","MasterRecordId","AccountId","Salutation","FirstName","LastName","OtherStreet","OtherCity","OtherState","OtherPostalCode","OtherCountry","OtherLatitude","OtherLongitude","OtherGeocodeAccuracy","MailingStreet","MailingCity","MailingState","MailingPostalCode","MailingCountry","MailingLatitude","MailingLongitude","MailingGeocodeAccuracy","Phone","Fax","MobilePhone","HomePhone","OtherPhone","AssistantPhone","ReportsToId","Email","Title","Department","AssistantName","LeadSource","Birthdate","Description","OwnerId","HasOptedOutOfEmail","HasOptedOutOfFax","DoNotCall","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastActivityDate","LastCURequestDate","LastCUUpdateDate","EmailBouncedReason","EmailBouncedDate","Jigsaw","JigsawContactId","IndividualId","Activation_Date__c","ActiveLiveAgentUser__c","Active_Customer__c","Age__c","Customer_Code__c","Customer_Number__c","Customer_Relationship_Type__c","Customer_Tenure__c","Customer_Type__c","Deceased__c","Employment_Status__c","ExternalId__c","Foreigner__c","Gender__c","Household_Income__c","Joined_By_Channel__c","Last_Date_As_Primary_Customer__c","New_Customer__c","Primary_Address__c","Primary_Customer__c","Province_Code__c","Resident_Of_Bank_Country__c","Segment__c","Spouse_Of_Employee__c","test__c","Customer_Region__c","Race__c","Industry__c","Debt_Service__c","Home_Branch_Location__c","Parent_Legal_Entity__c","Total_Bank_Deposits__c","Total_Financial_Accounts__c","Total_Outstanding_Credit_Primary_Owner__c","Total_Won_Opportunities__c","CSAT__c","Delinquent_Status__c","Customer_Category__c","Segment_Type__c","Premier_Customer__c","Churn_Score__c","DC_Pred__c","DC_Pred2__c"
"003B000000HY3nnIAD","0","","000000000000000AAA","","Steven","Jansen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2012-11-28 00:00:00","0","1","42.0","","179269","Active","181.0","Primary","0","Unknown","0034P00002UhNkkQAF","0","Male","77665.47","KAS","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3noIAD","0","","000000000000000AAA","","Stephanie","Tran","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2001-04-24 00:00:00","0","0","51.0","","242132","Inactive","171.0","Primary","0","Unknown","0034P00002UiOoTQAV","1","Male","54680.31","KEF","","0","1","1","43.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3npIAD","0","","000000000000000AAA","","Timothy","Ovid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2005-05-31 00:00:00","0","1","40.0","","535252","Active","122.0","Primary","0","Unknown","0034P00002UhfIDQAZ","0","Female","95496.93","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3nqIAD","0","","000000000000000AAA","","Zineb","Cho","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2015-01-07 00:00:00","0","1","31.0","","1374437","Active","6.0","Primary","0","Unknown","0034P00002UgzvwQAB","0","Female","63432.39","KHK","","0","1","1","13.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3nrIAD","0","","000000000000000AAA","","Zineb","Perry","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2014-11-04 00:00:00","0","1","47.0","","1347818","Active","8.0","Primary","0","Unknown","0034P00002UgK4EQAV","0","Female","","KHK","","0","1","1","48.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3nsIAD","0","","001B000001L6FuKIAV","","Alex","Roth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2021-03-03 22:44:57","005B0000006Mf6rIAC","2021-03-03 22:44:57","","","","","","","","000000000000000AAA","2007-08-29 00:00:00","0","0","39.0","","715410","Inactive","95.0","Primary","0","Unknown","0034P00002Uidv0QAB","0","Female","","KAT","","0","1","1","39.0","1","Individual","0","","","","Finance","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3ntIAD","0","","000000000000000AAA","","Timothy","Singh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2006-04-25 00:00:00","0","0","29.0","","609478","Inactive","111.0","Primary","0","Unknown","0034P00002Uj754QAB","0","Female","82971.24","KFC","","0","1","1","45.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3nuIAD","0","","000000000000000AAA","","Barbara","Ovid","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2021-03-03 22:44:57","005B0000006Mf6rIAC","2021-03-03 22:44:57","","","","","","","","000000000000000AAA","2012-08-01 00:00:00","0","1","22.0","","1039514","Active","35.0","Primary","0","Unknown","0034P00002UgIkcQAF","0","Male","","KHE","","0","1","1","15.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3nvIAD","0","","000000000000000AAA","","David","Smith","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2021-03-03 22:44:55","005B0000006Mf6rIAC","2021-03-03 22:44:56","","","","","","","","000000000000000AAA","2014-10-09 00:00:00","0","1","23.0","","1329061","Active","9.0","Primary","0","Unknown","0034P00002UgLeoQAF","0","Female","60115.23","KHE","","0","1","1","28.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3nwIAD","0","","000000000000000AAA","","Jessica","Tran","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2012-04-13 00:00:00","0","0","23.0","","1012153","Inactive","39.0","Primary","0","Unknown","0034P00002Uj7EUQAZ","0","Female","","KFC","","0","1","1","8.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3nxIAD","0","","001B000001LFj9wIAD","","Adam","Roth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2021-03-03 22:44:55","005B0000006Mf6rIAC","2021-03-03 22:44:56","","","","","","","","000000000000000AAA","2015-10-09 00:00:00","0","0","26.0","","1474827","Active","0.0","Primary","0","Unknown","0034P00002UjwlDQAR","0","Female","","","","1","1","1","50.0","1","","0","","","","Hospitality","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3nyIAD","0","","000000000000000AAA","","Davina","Martin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2021-03-03 22:44:55","005B0000006Mf6rIAC","2021-03-03 22:44:56","","","","","","","","000000000000000AAA","2011-09-20 00:00:00","0","0","25.0","","946450","Inactive","46.0","Primary","0","Unknown","0034P00002UhfMsQAJ","0","Female","104255.67","KHE","","0","1","1","36.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3nzIAD","0","","000000000000000AAA","","Timothy","Johnson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2006-12-28 00:00:00","0","1","54.0","","278498","Active","103.0","Primary","0","Unknown","0034P00002UhibWQAR","0","Female","83818.17","KAL","","0","1","1","50.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3o0IAD","0","","000000000000000AAA","","Hugh","Jansen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2013-12-18 00:00:00","0","0","83.0","","1232878","Inactive","17.0","Primary","0","Unknown","0034P00002UiYhMQAV","0","Male","102172.77","KAT","","0","1","1","15.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3o1IAD","0","","000000000000000AAA","","Zineb","James","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2014-07-10 00:00:00","0","1","57.0","","1268193","Active","12.0","Primary","0","Unknown","0034P00002Ugh5NQAR","0","Male","177457.53","KFA","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3o2IAD","0","","000000000000000AAA","","Timothy","Martin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2015-07-29 00:00:00","0","0","20.0","","1420160","Active","0.0","Primary","0","Unknown","0034P00002UjucpQAB","0","Female","35212.44","","","1","1","1","13.0","1","","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3o3IAD","0","","000000000000000AAA","","Karen","Tran","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2012-10-04 00:00:00","0","1","30.0","","1074545","Inactive","33.0","Primary","0","Unknown","0034P00002Ugg61QAB","0","Female","90840.54","KHE","","0","1","1","8.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3o4IAD","0","","001B000001LFj9wIAD","","Adam","Tran","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2021-03-03 22:44:55","005B0000006Mf6rIAC","2021-03-03 22:44:56","","","","","","","","000000000000000AAA","1997-09-24 00:00:00","0","1","47.0","","72368","Active","214.0","Primary","0","Unknown","0034P00002UgrOWQAZ","0","Male","125838.45","KAT","","0","1","1","28.0","1","Individual","0","","","","Hospitality","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3o5IAD","0","","000000000000000AAA","","Timothy","Trivedi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2022-04-01 20:31:56","","","","","","","","000000000000000AAA","2016-03-02 00:00:00","0","0","35.0","","1536802","Active","0.0","Primary","0","Unknown","0034P00002UjgHdQAJ","0","Female","","","","1","1","1","32.0","1","","0","","","","","","","","","","","","","","","","","","42.0",""
"003B000000HY3o6IAD","0","","000000000000000AAA","","Jane","Rasmussen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2006-02-06 00:00:00","0","0","71.0","","595638","Inactive","113.0","Primary","0","Unknown","0034P00002UjFLmQAN","0","Female","41058.51","KEJ","","0","1","1","41.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3o7IAD","0","","000000000000000AAA","","Sarah","Blette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2012-10-11 00:00:00","0","0","27.0","","1079112","Inactive","33.0","Primary","0","Unknown","0034P00002UgE0EQAV","0","Female","72276.09","KHE","","0","1","1","46.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3o8IAD","0","","000000000000000AAA","","Jane","Jansen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2013-11-26 00:00:00","0","0","23.0","","1225587","Inactive","20.0","Primary","0","Unknown","0034P00002UgSRTQA3","0","Male","58528.95","KHE","","0","1","1","11.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3o9IAD","0","","000000000000000AAA","","Barbara","Jansen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2021-03-03 22:44:55","005B0000006Mf6rIAC","2021-03-03 22:44:56","","","","","","","","000000000000000AAA","2014-12-03 00:00:00","0","0","37.0","","1364428","Inactive","8.0","Primary","0","Unknown","0034P00002Uicv5QAB","0","Male","34905.45","KHK","","0","1","1","28.0","1","Individual","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3oAIAT","0","","000000000000000AAA","","Will","Trivedi","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","1996-08-28 00:00:00","0","1","64.0","","45086","Active","227.0","Primary","0","Unknown","0034P00002Ugl27QAB","0","Female","84026.07","KAT","","0","1","1","28.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3oBIAT","0","","000000000000000AAA","","Barbara","Blette","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2021-03-03 22:44:55","005B0000006Mf6rIAC","2021-03-03 22:44:56","","","","","","","","000000000000000AAA","2005-09-30 00:00:00","0","1","77.0","","561577","Active","118.0","Primary","0","Unknown","0034P00002UiwktQAB","0","Male","","KAT","","0","1","1","45.0","1","VIP","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
"003B000000HY3oCIAT","0","","000000000000000AAA","","Timothy","David","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2013-07-29 00:00:00","0","1","22.0","","1150274","Active","24.0","Primary","0","Unknown","0034P00002UiHDNQA3","0","Male","61128.03","KHE","","0","1","1","34.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3oDIAT","0","","000000000000000AAA","","Jim","Johnson","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2011-09-02 00:00:00","0","0","44.0","","937954","Inactive","46.0","Primary","0","Unknown","0034P00002UiYZsQAN","0","Female","114572.31","KHE","","0","1","1","8.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3oEIAT","0","","000000000000000AAA","","Olivia","Singh","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2006-11-22 00:00:00","0","0","65.0","","658765","Inactive","104.0","Primary","0","Unknown","0034P00002Uj8InQAJ","0","Male","138888.06","KEN","","0","1","1","47.0","1","Individual","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3oFIAT","0","","000000000000000AAA","","Jim","Gundarssen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2001-08-27 00:00:00","0","1","44.0","","269310","Active","167.0","Primary","0","Unknown","0034P00002UiF4EQAV","0","Female","335809.23","KAT","","0","1","1","39.0","1","VIP","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3oGIAT","0","","000000000000000AAA","","Heidi","Vela","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","005B0000006Mf6rIAC","2020-07-16 20:55:41","","","","","","","","000000000000000AAA","2013-10-23 00:00:00","0","0","25.0","","1205704","Inactive","21.0","Primary","0","Unknown","0034P00002UhJRZQA3","0","Male","124768.92","KHE","","0","1","1","41.0","1","College","0","","","","","","","","","","","","","","","","","","",""
"003B000000HY3oHIAT","0","","000000000000000AAA","","Bob","Rasmussen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","005B0000006Mf6rIAC","0","0","0","2020-07-16 20:55:41","005B0000006Mf6rIAC","2021-03-03 22:44:55","005B0000006Mf6rIAC","2021-03-03 22:44:56","","","","","","","","000000000000000AAA","2012-11-29 00:00:00","0","0","30.0","","1107429","Inactive","32.0","Primary","0","Unknown","0034P00002UgEkFQAV","0","Female","247425.36","KHE","","0","1","1","28.0","1","College","0","","","","","","","0","","","","","","0","Personal Banking","Personal","","","",""
